edinet_code,name,syoken_code,security_code
E05462,ＮＥＣキャピタルソリューション株式会社,87930,8793
E05463,テクマトリックス株式会社,37620,3762
E05466,株式会社プロシップ,37630,3763
E05467,株式会社ワールドホールディングス,24290,2429
E05469,システムズ・デザイン株式会社,37660,3766
E05470,株式会社エフオン,95140,9514
E05471,リスクモンスター株式会社,37680,3768
E05474,ガンホー・オンライン・エンターテイメント株式会社,37650,3765
E05476,ＧＭＯペイメントゲートウェイ株式会社,37690,3769
E05477,共同ピーアール株式会社,24360,2436
E05478,株式会社シダー,24350,2435
E05480,株式会社インターネットイニシアティブ,37740,3774
E05481,ＲｅＹｕｕ　Ｊａｐａｎ株式会社,94250,9425
E05483,株式会社アスカネット,24380,2438
E05484,株式会社ザッパラス,37700,3770
E05485,株式会社ソフトクリエイトホールディングス,33710,3371
E05487,株式会社システムリサーチ,37710,3771
E05492,フィンテック　グローバル株式会社,87890,8789
E05493,株式会社タカミヤ,24450,2445
E05494,株式会社ブロードバンドタワー,37760,3776
E05496,株式会社アドバンスト・メディア,37730,3773
E05497,株式会社ガイアックス,37750,3775
E05498,株式会社プラップジャパン,24490,2449
E05504,株式会社クロップス,94280,9428
E05505,サンネクスタグループ株式会社,89450,8945
E05509,ジャパンベストレスキューシステム株式会社,24530,2453
E05510,株式会社ＦＨＴホールディングス,37770,3777
E05512,株式会社アイフィスジャパン,78330,7833
E05514,株式会社オールアバウト,24540,2454
E05516,株式会社システム　ディ,38040,3804
E05517,株式会社クリエイト・レストランツ・ホールディングス,33870,3387
E05518,さくらインターネット株式会社,37780,3778
E05521,ＵＬＳグループ株式会社,37980,3798
E05524,株式会社ＡｏｂａーＢＢＴ,24640,2464
E05527,アウンコンサルティング株式会社,24590,2459
E05528,株式会社フォーバル・リアルストレート,94230,9423
E05533,株式会社ファンコミュニケーションズ,24610,2461
E05535,株式会社フュートレック,24680,2468
E05536,ライク株式会社,24620,2462
E05539,スターティアホールディングス株式会社,33930,3393
E05540,株式会社ヴィンクス,37840,3784
E05543,ジェイ・エスコムホールディングス株式会社,37790,3779
E05544,株式会社バルクホールディングス,24670,2467
E05545,ＧＭＯグローバルサイン・ホールディングス株式会社,37880,3788
E05550,ヒビノ株式会社,24690,2469
E05551,株式会社いい生活,37960,3796
E05552,株式会社ドリコム,37930,3793
E05553,キーウェアソリューションズ株式会社,37990,3799
E05555,株式会社エスプール,24710,2471
E05556,株式会社サンマルクホールディングス,33950,3395
E05560,ＷＤＢホールディングス株式会社,24750,2475
E05561,株式会社ユニリタ,38000,3800
E05562,ユナイテッド株式会社,24970,2497
E05563,株式会社ラクーンホールディングス,30310,3031
E05564,手間いらず株式会社,24770,2477
E05569,株式会社ジェイテック,24790,2479
E05570,株式会社エヌジェイホールディングス,94210,9421
E05573,イメージ情報開発株式会社,38030,3803
E05575,システム・ロケーション株式会社,24800,2480
E05576,株式会社タウンニュース社,24810,2481
E05578,株式会社エコミック,38020,3802
E05579,株式会社翻訳センター,24830,2483
E05584,株式会社出前館,24840,2484
E05585,株式会社ティア,24850,2485
E05587,株式会社オウケイウェイヴ,38080,3808
E05592,株式会社ソリトンシステムズ,30400,3040
E05593,ＪＴＰ株式会社,24880,2488
E05597,株式会社ビューティ花壇,30410,3041
E05598,株式会社ＣＤＧ,24870,2487
E05599,株式会社アドウェイズ,24890,2489
E05601,サイバーステップ株式会社,38100,3810
E05606,株式会社セキュアヴェイル,30420,3042
E05607,ファーストブラザーズ株式会社,34540,3454
E05609,株式会社インフォマート,24920,2492
E05611,イーサポートリンク株式会社,24930,2493
E05617,株式会社ＭＩＸＩ,21210,2121
E05621,クルーズ株式会社,21380,2138
E05622,株式会社メディア工房,38150,3815
E05623,株式会社インタースペース,21220,2122
E05624,株式会社ＬＩＦＵＬＬ,21200,2120
E05625,株式会社ジェイエイシーリクルートメント,21240,2124
E05627,株式会社ハイパー,30540,3054
E05629,株式会社日本Ｍ＆Ａセンターホールディングス,21270,2127
E05630,ＴＨＥ　ＷＨＹ　ＨＯＷ　ＤＯ　ＣＯＭＰＡＮＹ株式会社,38230,3823
E05631,日本和装ホールディングス株式会社,24990,2499
E05633,株式会社アルファクス・フード・システム,38140,3814
E05635,株式会社大和コンピューター,38160,3816
E05640,株式会社ＳＲＡホールディングス,38170,3817
E05641,メディアファイブ株式会社,38240,3824
E05643,株式会社システムインテグレータ,38260,3826
E05645,株式会社リミックスポイント,38250,3825
E05646,株式会社オリエンタルコンサルタンツホールディングス,24980,2498
E05647,ソースネクスト株式会社,43440,4344
E05648,株式会社アドバンテッジリスクマネジメント,87690,8769
E05650,株式会社ギガプライズ,38300,3830
E05651,株式会社イントランス,32370,3237
E05657,株式会社ヒップ,21360,2136
E05659,ｅＢＡＳＥ株式会社,38350,3835
E05663,株式会社アバントグループ,38360,3836
E05664,アドソル日進株式会社,38370,3837
E05665,イー・ギャランティ株式会社,87710,8771
E05668,株式会社中広,21390,2139
E05669,株式会社ジーダット,38410,3841
E05670,株式会社光ハイツ・ヴェラス,21370,2137
E05673,株式会社ＤＤグループ,30730,3073
E05674,パス株式会社,38400,3840
E05676,ｎｍｓホールディングス株式会社,21620,2162
E05677,株式会社ネクストジェン,38420,3842
E05678,コムチュア株式会社,38440,3844
E05679,株式会社ＯＤＫソリューションズ,38390,3839
E05680,フリービット株式会社,38430,3843
E05682,株式会社アイフリークモバイル,38450,3845
E05684,株式会社ケアネット,21500,2150
E05686,アイティメディア株式会社,21480,2148
E05687,パシフィックシステム株式会社,38470,3847
E05688,株式会社データ・アプリケーション,38480,3848
E05690,日本テクノ・ラボ株式会社,38490,3849
E05691,幼児活動研究会株式会社,21520,2152
E05692,地主株式会社,32520,3252
E05694,株式会社エヌ・ティ・ティ・データ・イントラマート,38500,3850
E05695,株式会社オープンアップグループ,21540,2154
E05697,株式会社エス・エム・エス,21750,2175
E05698,ＵＴグループ株式会社,21460,2146
E05699,アステリア株式会社,38530,3853
E05700,株式会社ＦＲＯＮＴＥＯ,21580,2158
E05701,セーラー広告株式会社,21560,2156
E05702,株式会社ネクスグループ,66340,6634
E05703,サイバーコム株式会社,38520,3852
E05705,株式会社アイル,38540,3854
E05706,Ｅ・Ｊホールディングス株式会社,21530,2153
E05707,アクセルマーク株式会社,36240,3624
E05712,株式会社ジーエヌアイグループ,21600,2160
E05713,Ａｂａｌａｎｃｅ株式会社,38560,3856
E05716,株式会社地域新聞社,21640,2164
E05717,株式会社アルトナー,21630,2163
E05719,株式会社ユビキタスＡＩ,38580,3858
E05720,株式会社ラック,38570,3857
E05725,株式会社ＺＯＺＯ,30920,3092
E05726,ＣＤＳ株式会社,21690,2169
E05727,株式会社リンクアンドモチベーション,21700,2170
E05728,ＮＡＮＯ　ＭＲＮＡ株式会社,45710,4571
E05729,株式会社パソナグループ,21680,2168
E05736,ネットイヤーグループ株式会社,36220,3622
E05737,株式会社博展,21730,2173
E05739,ＴＩＳ株式会社,36260,3626
E05740,株式会社インサイト,21720,2172
E05741,ビリングシステム株式会社,36230,3623
E05742,テックファームホールディングス株式会社,36250,3625
E05821,ワイ・ティー・エル・コーポレーション・バーハッド,17730,1773
E05951,ビート・ホールディングス・リミテッド　（貝德控股有限公司、Ｂｅａｔ　Ｈｏｌｄｉｎｇｓ　Ｌｉｍｉｔｅｄ）,93990,9399
E05958,メディシノバ・インク,48750,4875
E06141,第一生命ホールディングス株式会社,87500,8750
E07801,株式会社リクルートホールディングス,60980,6098
E09753,全国保証株式会社,71640,7164
E10737,株式会社クスリのアオキホールディングス,35490,3549
E11661,フリュー株式会社,62380,6238
E11873,日本製紙株式会社,38630,3863
E20385,テクミラホールディングス株式会社,36270,3627
E20616,株式会社ティーケーピー,34790,3479
E20870,株式会社ＭＳ＆Ｃｏｎｓｕｌｔｉｎｇ,65550,6555
E21035,ウエルシアホールディングス株式会社,31410,3141
E21122,株式会社オークネット,39640,3964
E21183,大塚ホールディングス株式会社,45780,4578
E21187,ＡＲＥホールディングス株式会社,58570,5857
E21258,株式会社やまびこ,62500,6250
E21259,ＢＲＵＮＯ株式会社,31400,3140
E21261,パーソルホールディングス株式会社,21810,2181
E21320,株式会社ＪＶＣケンウッド,66320,6632
E21342,住石ホールディングス株式会社,15140,1514
E21381,株式会社サニーサイドアップグループ,21800,2180
E21391,株式会社アスコット,32640,3264
E21514,株式会社成学社,21790,2179
E21553,株式会社データホライゾン,36280,3628
E21606,株式会社クリエイトＳＤホールディングス,31480,3148
E21649,株式会社アサカ理研,57240,5724
E21671,レオス・キャピタルワークス株式会社,73300,7330
E21706,株式会社リニカル,21830,2183
E21799,内外トランスライン株式会社,93840,9384
E21815,株式会社ショーエイコーポレーション,93850,9385
E21832,オーウイル株式会社,31430,3143
E21902,明治ホールディングス株式会社,22690,2269
E21955,川田テクノロジーズ株式会社,34430,3443
E22007,株式会社ＣＡＲＴＡ　ＨＯＬＤＩＮＧＳ,36880,3688
E22012,グリー株式会社,36320,3632
E22016,株式会社菊池製作所,34440,3444
E22024,株式会社デ・ウエスタン・セラピテクス研究所,45760,4576
E22042,株式会社シイエム・シイ,21850,2185
E22049,ソーバル株式会社,21860,2186
E22101,ＧＭＯペパボ株式会社,36330,3633
E22440,株式会社バイタルケーエスケー・ホールディングス,31510,3151
E22460,株式会社コーエーテクモホールディングス,36350,3635
E22461,株式会社ソケッツ,36340,3634
E22470,株式会社バリューＨＲ,60780,6078
E22509,大研医器株式会社,77750,7775
E22547,株式会社グリムス,31500,3150
E22554,株式会社小田原機器,73140,7314
E22560,大幸薬品株式会社,45740,4574
E22612,株式会社ファンドクリエーショングループ,32660,3266
E22663,クックパッド株式会社,21930,2193
E22995,メディアスホールディングス株式会社,31540,3154
E23187,フィデアホールディングス株式会社,87130,8713
E23202,雪印メグミルク株式会社,22700,2270
E23245,株式会社レスターホールディングス,31560,3156
E23250,株式会社池田泉州ホールディングス,87140,8714
E23288,ジオリーブグループ株式会社,31570,3157
E23465,粧美堂株式会社,78190,7819
E23479,株式会社シーボン,49260,4926
E23487,株式会社キャンバス,45750,4575
E23492,株式会社三菱総合研究所,36360,3636
E23634,アミタホールディングス株式会社,21950,2195
E23741,シンデン・ハイテックス株式会社,31310,3131
E23818,チムニー株式会社,31780,3178
E23820,トモニホールディングス株式会社,86000,8600
E23829,ヤーマン株式会社,66300,6630
E23841,丸善ＣＨＩホールディングス株式会社,31590,3159
E23871,テクノホライゾン株式会社,66290,6629
E23924,ＳＯＭＰＯホールディングス株式会社,86300,8630
E24017,株式会社エスクリ,21960,2196
E24050,ＥＮＥＯＳホールディングス株式会社,50200,5020
E24073,アニコム　ホールディングス株式会社,87150,8715
E24129,株式会社大光,31600,3160
